target_comb_idx,OBSID,R1_pred,R2_pred,R3_pred,pred_C1
621_134,621,0,0.0,0.0,1
621_214,621,0,0.0,1.0,0
621_30,621,0,0.0,1.0,0
621_323,621,0,0.0,1.0,1
621_36,621,0,0.0,1.0,0
621_367,621,1,0.0,1.0,0
621_90,621,0,0.0,0.0,1
622_134,622,0,0.0,0.0,1
622_156,622,0,0.0,0.0,1
622_160,622,1,0.0,0.0,0
622_224,622,1,1,0,0
622_246,622,0,0.0,0.0,0
622_262,622,0,0.0,0.0,0
622_35,622,1,0.0,1.0,0
622_4,622,1,0,1,0
622_40,622,1,1.0,1.0,0
623_20,623,1,0.0,1.0,1
623_201,623,0,0.0,0.0,1
623_298,623,0,1.0,1.0,0
623_356,623,0,0,1,0
623_414,623,0,0.0,1.0,0
623_455,623,1,0.0,0.0,0
623_490,623,0,0.0,1.0,0
623_544,623,0,1.0,1.0,1
624_221,624,0,0.0,1.0,1
624_275,624,1,0.0,0.0,0
624_300,624,0,0.0,0.0,0
624_305,624,0,0,1,0
624_307,624,0,0.0,1.0,0
624_315,624,1,0.0,1.0,0
624_342,624,0,0.0,0.0,1
624_91,624,1,0.0,1.0,0
625_0,625,0,0.0,1.0,1
625_31,625,0,0.0,1.0,0
625_37,625,0,0.0,1.0,0
625_56,625,0,0.0,1.0,0
625_58,625,0,0.0,1.0,0
625_78,625,0,0.0,1.0,0
625_95,625,0,1.0,1.0,0
626_225,626,0,0.0,1.0,1
626_301,626,0,0.0,0.0,0
626_318,626,0,0.0,0.0,0
626_34,626,0,0.0,0.0,1
626_45,626,0,1.0,0.0,0
626_52,626,1,0.0,1.0,1
626_89,626,1,0.0,0.0,0
627_12,627,0,0.0,1.0,0
627_134,627,1,1,0,0
627_311,627,0,0.0,1.0,1
627_356,627,1,0.0,1.0,0
627_389,627,1,0.0,1.0,0
627_402,627,1,1.0,1.0,0
627_424,627,0,0,1,0
627_435,627,1,0.0,1.0,0
627_445,627,0,0,1,0
627_47,627,1,0.0,1.0,0
628_112,628,0,0.0,1.0,0
628_190,628,0,0.0,1.0,0
628_204,628,0,0.0,0.0,1
628_212,628,0,0.0,0.0,0
628_218,628,0,0.0,0.0,1
628_286,628,0,0.0,0.0,1
628_58,628,0,0.0,1.0,1
629_111,629,0,0.0,1.0,0
629_196,629,1,0.0,1.0,0
629_237,629,0,0.0,0.0,0
629_275,629,1,0.0,0.0,1
629_285,629,0,0.0,1.0,0
629_314,629,1,1,1,0
629_330,629,0,0.0,1.0,1
629_58,629,0,0.0,0.0,0
631_124,631,1,0.0,1.0,0
631_18,631,1,0.0,0.0,0
631_184,631,0,0,0,0
631_192,631,0,0,1,0
631_282,631,1,0,1,0
631_31,631,0,0.0,1.0,0
631_365,631,0,0.0,1.0,1
631_377,631,0,0.0,0.0,1
631_412,631,1,0.0,1.0,0
631_52,631,0,0.0,1.0,0
632_18,632,0,0.0,0.0,1
632_244,632,0,0.0,0.0,1
632_300,632,0,0.0,1.0,0
632_367,632,0,1.0,1.0,0
632_371,632,0,0.0,1.0,1
632_417,632,0,0.0,0.0,1
632_42,632,1,1,1,0
632_430,632,0,1.0,0.0,1
633_110,633,1,0.0,0.0,0
633_133,633,1,0.0,0.0,0
633_135,633,1,1.0,1.0,0
633_191,633,0,0.0,1.0,0
633_195,633,1,0.0,1.0,0
633_64,633,0,0.0,0.0,0
633_94,633,1,0.0,1.0,0
634_191,634,0,0.0,0.0,1
634_236,634,1,0.0,1.0,0
634_270,634,0,0.0,0.0,1
634_30,634,0,0.0,0.0,1
634_304,634,0,0.0,0.0,1
634_353,634,1,0.0,0.0,0
634_370,634,0,0.0,0.0,1
635_12,635,0,0.0,0.0,1
635_130,635,1,0.0,1.0,0
635_211,635,1,0.0,0.0,0
635_241,635,0,0.0,1.0,0
635_297,635,1,1.0,1.0,0
635_385,635,0,0.0,1.0,0
635_420,635,0,0.0,0.0,1
636_120,636,1,0.0,1.0,0
636_162,636,0,0.0,1.0,0
636_186,636,1,0.0,0.0,1
636_2,636,0,0,1,0
636_236,636,1,0.0,1.0,0
636_284,636,1,0.0,0.0,0
636_58,636,1,0.0,0.0,0
636_62,636,1,0.0,1.0,0
637_158,637,0,0.0,1.0,0
637_233,637,1,0,1,0
637_235,637,1,1.0,1.0,0
637_257,637,1,0.0,0.0,0
637_277,637,0,0.0,1.0,0
637_397,637,1,1.0,1.0,0
637_411,637,1,1,1,0
637_425,637,0,0.0,1.0,0
637_60,637,0,0.0,1.0,0
638_17,638,0,0.0,1.0,1
638_186,638,1,1,1,0
638_291,638,1,0.0,1.0,0
638_370,638,0,0.0,0.0,1
638_384,638,1,0.0,1.0,0
638_429,638,0,0.0,0.0,0
638_446,638,0,0.0,1.0,1
638_451,638,0,0,0,0
638_514,638,0,0.0,0.0,1
638_550,638,1,1,1,0
639_148,639,0,1.0,1.0,0
639_222,639,1,0,1,0
639_250,639,1,0.0,1.0,0
639_408,639,0,0.0,0.0,1
639_61,639,0,0.0,1.0,0
639_619,639,0,0.0,0.0,1
639_642,639,0,0.0,0.0,1
639_750,639,0,0.0,1.0,0
639_84,639,1,1,1,0
639_92,639,0,0,0,0
641_108,641,0,0.0,1.0,0
641_114,641,0,0.0,0.0,1
641_120,641,0,0.0,0.0,0
641_16,641,0,0.0,1.0,0
641_174,641,0,0.0,1.0,0
641_432,641,0,0.0,0.0,0
641_46,641,1,0.0,1.0,0
641_464,641,0,0,1,0
642_111,642,1,0.0,0.0,0
642_117,642,0,0.0,0.0,1
642_158,642,0,0.0,0.0,0
642_187,642,0,0.0,0.0,1
642_34,642,1,1,1,0
642_38,642,1,0.0,1.0,0
642_76,642,0,0.0,1.0,0
642_88,642,0,0.0,0.0,1
643_172,643,0,0.0,1.0,0
643_191,643,1,0,1,0
643_214,643,0,0.0,1.0,1
643_226,643,0,0.0,1.0,1
643_227,643,0,0,0,0
643_230,643,0,0.0,0.0,0
643_235,643,0,0.0,1.0,0
643_255,643,0,0.0,1.0,0
643_57,643,0,0,0,1
643_78,643,1,1.0,0.0,1
644_0,644,0,0.0,1.0,1
644_10,644,1,0.0,1.0,0
644_113,644,1,0.0,1.0,0
644_26,644,1,0.0,1.0,0
644_54,644,0,0.0,0.0,0
644_58,644,0,0,0,0
644_62,644,0,0.0,0.0,0
644_70,644,1,0.0,0.0,0
658_194,658,0,0.0,1.0,0
658_230,658,1,1,0,0
658_255,658,1,0.0,1.0,0
658_283,658,0,0.0,1.0,0
658_287,658,1,1,0,0
658_389,658,0,0.0,1.0,0
658_465,658,0,1.0,1.0,0
658_494,658,0,0.0,0.0,0
658_58,658,0,0.0,1.0,0
659_146,659,0,1.0,0.0,1
659_193,659,1,0.0,1.0,0
659_23,659,1,0.0,1.0,0
659_231,659,0,0.0,0.0,1
659_259,659,1,0.0,1.0,0
659_36,659,1,1.0,0.0,0
659_99,659,1,0.0,1.0,0
660_0,660,0,0.0,0.0,1
660_134,660,1,0.0,1.0,0
660_20,660,1,0.0,0.0,0
660_54,660,1,1,1,0
660_72,660,1,0.0,1.0,0
660_76,660,0,0,0,0
660_8,660,0,0.0,1.0,0
660_94,660,1,0.0,1.0,0
660_98,660,0,0.0,1.0,0
672_11,672,0,0.0,0.0,1
672_116,672,1,1,1,0
672_322,672,0,0.0,0.0,1
672_370,672,1,0.0,1.0,0
672_376,672,0,0,0,0
672_404,672,0,0.0,0.0,1
672_415,672,1,0.0,1.0,0
672_430,672,0,0,1,0
672_443,672,0,0.0,0.0,0
672_47,672,1,0.0,1.0,0
673_116,673,0,1.0,1.0,0
673_133,673,0,0.0,0.0,1
673_46,673,0,1.0,0.0,0
673_7,673,0,0.0,1.0,1
673_78,673,0,0.0,0.0,1
673_84,673,0,1.0,0.0,1
673_99,673,0,1.0,0.0,1
675_119,675,0,0.0,0.0,1
675_122,675,0,0.0,0.0,1
675_168,675,1,0.0,0.0,0
675_213,675,0,0,0,1
675_218,675,0,0.0,0.0,1
675_289,675,0,0.0,0.0,0
675_297,675,0,0.0,0.0,1
675_333,675,0,0.0,1.0,0
675_345,675,1,1,0,0
675_39,675,1,1,1,0
676_109,676,0,0.0,1.0,0
676_126,676,0,0,0,0
676_131,676,0,0,1,0
676_191,676,0,0.0,1.0,1
676_231,676,0,0.0,0.0,0
676_260,676,0,0.0,0.0,1
676_268,676,1,0.0,0.0,1
676_310,676,0,1.0,1.0,0
676_57,676,1,1.0,1.0,0
676_80,676,1,1,0,0
678_139,678,0,0,0,0
678_236,678,0,0.0,1.0,1
678_30,678,0,1.0,1.0,1
678_309,678,0,0.0,1.0,0
678_325,678,0,0.0,0.0,1
678_38,678,0,0.0,1.0,1
678_49,678,0,0.0,0.0,1
678_85,678,0,0.0,0.0,1
679_19,679,1,0.0,0.0,0
679_219,679,0,0,1,0
679_221,679,0,0.0,1.0,0
679_325,679,0,0.0,0.0,1
679_347,679,0,0.0,1.0,1
679_540,679,0,1.0,1.0,1
679_563,679,1,1.0,1.0,0
679_83,679,0,0.0,1.0,0
680_109,680,0,0.0,1.0,0
680_130,680,0,0.0,1.0,0
680_132,680,0,1.0,1.0,1
680_186,680,0,0.0,1.0,1
680_190,680,0,0.0,1.0,0
680_34,680,1,0,0,0
680_46,680,1,1,1,0
680_60,680,1,0.0,1.0,0
680_94,680,1,1.0,1.0,0
683_131,683,0,0.0,1.0,0
683_158,683,0,0.0,1.0,0
683_17,683,0,0.0,1.0,0
683_180,683,0,0.0,0.0,1
683_29,683,0,0.0,1.0,1
683_335,683,0,1.0,1.0,0
683_370,683,0,0.0,1.0,0
684_111,684,0,0.0,1.0,0
684_12,684,1,0.0,1.0,0
684_178,684,0,0.0,1.0,1
684_209,684,0,0.0,0.0,0
684_266,684,1,0.0,1.0,0
684_336,684,1,0.0,0.0,0
684_364,684,1,1.0,1.0,0
686_110,686,0,0.0,0.0,1
686_156,686,0,0.0,1.0,0
686_292,686,0,0.0,0.0,1
686_304,686,0,0,0,0
686_323,686,1,0.0,1.0,0
686_372,686,0,1.0,1.0,0
686_59,686,0,0.0,0.0,1
686_78,686,0,0,0,0
686_83,686,1,0.0,0.0,1
692_175,692,0,1.0,1.0,0
692_228,692,0,0.0,0.0,0
692_246,692,0,0.0,0.0,0
692_250,692,1,0.0,0.0,0
692_257,692,0,0.0,0.0,1
692_275,692,0,0.0,0.0,1
692_306,692,0,0,1,0
692_65,692,0,0.0,0.0,1
693_126,693,0,0.0,0.0,0
693_130,693,0,0.0,0.0,1
693_164,693,1,0.0,1.0,0
693_168,693,1,0.0,0.0,1
693_176,693,1,1,1,0
693_192,693,1,1.0,1.0,0
693_36,693,0,0.0,0.0,0
693_81,693,0,0.0,1.0,0
694_102,694,0,0.0,1.0,0
694_151,694,1,1.0,1.0,0
694_207,694,0,0.0,1.0,1
694_249,694,0,0.0,1.0,1
694_25,694,1,0.0,1.0,0
694_276,694,0,0.0,1.0,0
694_39,694,1,1.0,0.0,0
703_170,703,1,0,0,0
703_18,703,0,0.0,1.0,1
703_228,703,0,0,1,0
703_248,703,1,0.0,1.0,0
703_303,703,1,0.0,0.0,0
703_371,703,0,0.0,0.0,1
703_375,703,0,0.0,0.0,1
703_421,703,0,0.0,1.0,0
703_435,703,0,0.0,1.0,1
703_52,703,1,0,0,0
704_111,704,1,1.0,1.0,0
704_157,704,0,0.0,1.0,0
704_189,704,1,0.0,1.0,0
704_257,704,1,1,1,0
704_261,704,1,0.0,1.0,0
704_301,704,1,0.0,0.0,0
704_317,704,1,0.0,1.0,0
704_58,704,0,0.0,0.0,0
705_120,705,0,0.0,1.0,1
705_124,705,1,1,1,0
705_136,705,0,0,1,0
705_143,705,1,1.0,1.0,0
705_145,705,0,1.0,0.0,1
705_147,705,0,0,1,0
705_203,705,0,0.0,1.0,0
705_217,705,0,1.0,0.0,1
705_31,705,1,0.0,1.0,0
705_36,705,1,1.0,1.0,0
708_0,708,0,0.0,0.0,1
708_107,708,0,0.0,0.0,0
708_12,708,1,0.0,1.0,0
708_29,708,1,0.0,0.0,0
708_6,708,1,0,1,0
708_71,708,1,0.0,1.0,0
708_77,708,0,0.0,0.0,1
708_91,708,0,0.0,0.0,0
709_142,709,0,0.0,0.0,1
709_172,709,0,0.0,1.0,0
709_231,709,0,0.0,0.0,0
709_239,709,0,0.0,0.0,0
709_249,709,0,0.0,0.0,1
709_358,709,1,0,0,0
709_411,709,0,0.0,1.0,0
709_528,709,0,0.0,0.0,0
710_109,710,1,0.0,1.0,0
710_151,710,0,0.0,1.0,1
710_199,710,0,0.0,1.0,0
710_205,710,0,0.0,1.0,1
710_213,710,1,1.0,1.0,0
710_218,710,0,0.0,0.0,1
710_60,710,1,1.0,1.0,0
711_128,711,0,0.0,1.0,1
711_15,711,0,0.0,0.0,0
711_154,711,1,0.0,1.0,0
711_183,711,0,0.0,0.0,1
711_205,711,0,0,1,0
711_27,711,0,1.0,1.0,0
711_271,711,0,0,0,0
711_309,711,0,0,0,0
711_343,711,0,0.0,0.0,1
711_379,711,1,0,1,0
711_385,711,0,1.0,1.0,0
713_22,713,1,0.0,1.0,0
713_30,713,1,1.0,1.0,0
713_48,713,0,0.0,1.0,0
713_56,713,1,1.0,1.0,0
713_74,713,1,1.0,1.0,0
713_86,713,0,1.0,1.0,0
713_92,713,1,1.0,1.0,0
714_147,714,0,0.0,0.0,1
714_176,714,1,0.0,0.0,0
714_190,714,0,0,1,0
714_21,714,0,0.0,1.0,1
714_214,714,0,0.0,0.0,1
714_33,714,1,1.0,1.0,0
714_36,714,1,1,0,0
714_397,714,0,1.0,1.0,0
714_419,714,1,1,0,0
714_442,714,0,0.0,1.0,1
714_47,714,0,0,1,0
715_106,715,0,0.0,0.0,1
715_139,715,1,0.0,1.0,0
715_164,715,0,1.0,1.0,0
715_44,715,0,0.0,1.0,1
715_79,715,0,0.0,1.0,0
715_89,715,1,1.0,1.0,0
715_91,715,0,0.0,1.0,0
717_106,717,0,0.0,1.0,1
717_152,717,0,0.0,0.0,1
717_265,717,0,0.0,0.0,1
717_305,717,1,1.0,1.0,0
717_372,717,1,1,1,0
717_42,717,1,0.0,1.0,0
717_50,717,0,0,0,0
717_52,717,0,0.0,0.0,1
717_75,717,1,0.0,1.0,0
726_12,726,0,0,1,0
726_193,726,1,1.0,1.0,0
726_20,726,0,1.0,1.0,0
726_228,726,0,0.0,0.0,1
726_466,726,0,0.0,0.0,1
726_498,726,0,0.0,0.0,1
726_529,726,1,0.0,0.0,0
726_608,726,0,0,0,0
726_619,726,0,0.0,0.0,1
726_74,726,0,0,1,0
727_15,727,1,1,0,0
727_360,727,1,0.0,1.0,0
727_377,727,0,0.0,0.0,1
727_385,727,0,0.0,0.0,1
727_438,727,0,0.0,1.0,0
727_462,727,0,0.0,0.0,1
727_464,727,0,0,1,0
727_515,727,0,0,0,1
727_541,727,0,0.0,0.0,1
727_64,727,1,0.0,0.0,0
727_84,727,0,0,1,0
729_144,729,0,0.0,1.0,0
729_193,729,0,0,1,0
729_207,729,0,0.0,1.0,1
729_252,729,0,1.0,0.0,1
729_266,729,0,0.0,0.0,1
729_27,729,0,0.0,0.0,0
729_279,729,1,0.0,1.0,0
729_83,729,0,0.0,1.0,1
730_112,730,0,1.0,1.0,0
730_138,730,1,1.0,1.0,0
730_178,730,1,0.0,1.0,0
730_192,730,0,0,1,0
730_237,730,0,0.0,1.0,0
730_52,730,0,1.0,1.0,0
730_8,730,1,0.0,1.0,0
730_90,730,0,0.0,0.0,1
731_125,731,0,0.0,0.0,0
731_129,731,0,0.0,1.0,0
731_164,731,0,1.0,1.0,0
731_168,731,0,0.0,0.0,1
731_174,731,0,0,0,0
731_192,731,0,0.0,0.0,1
731_36,731,1,1.0,1.0,0
731_81,731,1,0.0,1.0,0
732_109,732,1,0.0,1.0,0
732_127,732,0,0.0,1.0,1
732_144,732,0,1.0,1.0,0
732_186,732,1,0,0,0
732_51,732,1,0.0,1.0,0
732_8,732,0,1.0,1.0,0
732_87,732,0,0.0,1.0,1
732_93,732,0,0.0,0.0,1
734_111,734,0,0.0,0.0,0
734_191,734,0,0.0,1.0,0
734_231,734,1,0.0,1.0,0
734_276,734,0,0.0,0.0,0
734_284,734,0,0.0,0.0,1
734_328,734,1,0.0,1.0,0
734_58,734,0,0.0,1.0,0
736_116,736,0,0.0,0.0,1
736_158,736,1,0.0,1.0,0
736_27,736,0,0.0,1.0,0
736_514,736,0,0,0,0
736_548,736,0,0.0,0.0,1
736_64,736,0,0.0,0.0,0
736_65,736,0,0,0,1
736_705,736,0,0.0,0.0,1
736_733,736,0,0.0,0.0,1
737_161,737,0,1.0,1.0,0
737_238,737,0,0.0,1.0,1
737_294,737,0,0.0,0.0,1
737_370,737,0,0,0,1
737_456,737,0,0.0,1.0,1
737_458,737,0,0.0,0.0,0
737_460,737,0,0.0,0.0,1
737_61,737,0,0.0,1.0,0
737_79,737,0,0,1,0
739_126,739,0,0.0,0.0,1
739_155,739,0,0.0,1.0,0
739_157,739,0,0.0,1.0,0
739_220,739,0,0.0,1.0,0
739_324,739,0,0.0,1.0,0
739_433,739,1,0.0,1.0,0
739_445,739,1,0,1,0
739_495,739,0,0.0,1.0,0
739_59,739,1,0,1,0
740_123,740,1,0,1,0
740_193,740,1,0.0,1.0,0
740_21,740,0,0.0,0.0,0
740_226,740,0,0,0,0
740_230,740,0,1.0,0.0,0
740_254,740,0,0,1,0
740_465,740,0,0.0,0.0,0
740_487,740,0,0.0,0.0,0
740_525,740,0,0.0,0.0,1
740_575,740,1,1,1,0
740_651,740,1,0.0,1.0,0
740_93,740,1,0,0,0
742_144,742,1,0.0,0.0,0
742_20,742,1,0.0,1.0,0
742_229,742,1,0.0,0.0,0
742_239,742,0,0.0,1.0,0
742_33,742,1,1.0,1.0,0
742_379,742,1,0.0,1.0,0
742_389,742,0,0.0,1.0,0
742_8,742,1,0,1,0
743_20,743,1,0.0,1.0,0
743_237,743,0,1.0,1.0,0
743_245,743,1,0,0,0
743_318,743,0,0.0,1.0,0
743_334,743,0,0.0,0.0,1
743_43,743,0,0,1,0
743_513,743,0,0.0,1.0,1
743_531,743,0,0,0,0
743_553,743,0,0.0,0.0,1
743_73,743,0,0.0,1.0,1
749_184,749,0,0,0,1
749_250,749,0,1.0,0.0,1
749_270,749,0,0,0,1
749_292,749,0,0.0,0.0,1
749_303,749,0,0.0,0.0,1
749_344,749,1,0.0,1.0,0
749_351,749,0,1.0,1.0,0
749_62,749,0,0.0,0.0,1
749_64,749,0,0.0,0.0,1
750_108,750,0,0.0,0.0,1
750_110,750,0,0.0,1.0,0
750_168,750,0,0.0,0.0,0
750_188,750,0,0.0,0.0,1
750_54,750,0,1.0,1.0,0
750_76,750,0,0.0,0.0,0
750_90,750,1,1.0,1.0,0
752_18,752,1,0.0,1.0,0
752_221,752,0,1.0,1.0,0
752_306,752,0,0,1,0
752_319,752,0,1.0,1.0,1
752_339,752,0,0.0,0.0,1
752_401,752,0,0,0,1
752_551,752,1,1.0,1.0,0
752_553,752,1,1,0,0
752_559,752,1,1,1,0
752_578,752,0,0.0,0.0,1
752_601,752,1,1,1,0
752_77,752,0,1.0,0.0,1
754_107,754,0,0,0,0
754_138,754,1,0.0,0.0,0
754_170,754,1,1.0,1.0,0
754_327,754,0,0.0,0.0,1
754_418,754,0,0.0,0.0,1
754_504,754,0,0.0,0.0,1
754_67,754,0,0.0,1.0,0
754_99,754,0,0.0,0.0,1
755_137,755,0,0.0,0.0,1
755_239,755,0,0.0,1.0,0
755_267,755,0,0.0,1.0,0
755_304,755,0,0,1,0
755_306,755,1,0.0,0.0,0
755_309,755,0,0.0,0.0,0
755_32,755,0,0.0,1.0,1
755_341,755,0,0.0,0.0,0
756_11,756,0,1.0,1.0,0
756_171,756,1,0.0,0.0,0
756_268,756,0,0,1,0
756_287,756,1,0.0,0.0,0
756_335,756,0,0.0,0.0,1
756_359,756,0,0.0,0.0,0
756_451,756,1,0.0,1.0,0
756_56,756,1,1,1,0
756_66,756,1,0.0,1.0,0
757_137,757,1,0.0,1.0,0
757_191,757,0,1.0,0.0,1
757_231,757,1,1.0,1.0,0
757_30,757,1,1.0,1.0,0
757_325,757,0,0.0,1.0,0
757_396,757,0,0.0,1.0,0
757_60,757,0,0.0,0.0,1
758_128,758,1,0,0,0
758_171,758,0,0.0,0.0,1
758_18,758,1,1.0,1.0,0
758_181,758,1,0,0,0
758_349,758,0,0.0,0.0,1
758_387,758,0,0,1,0
758_466,758,0,0.0,0.0,1
758_488,758,0,0,0,0
758_514,758,0,0.0,0.0,0
758_551,758,0,0,0,0
758_561,758,1,0.0,0.0,0
758_581,758,1,0.0,1.0,0
759_149,759,0,0.0,1.0,0
759_186,759,0,0.0,0.0,0
759_216,759,0,0.0,0.0,1
759_353,759,0,0.0,1.0,1
759_416,759,0,0.0,0.0,0
759_488,759,0,0.0,0.0,1
759_81,759,1,0.0,1.0,0
760_10,760,0,0.0,1.0,0
760_25,760,0,0.0,0.0,1
760_36,760,1,0.0,0.0,0
760_56,760,0,0.0,0.0,1
760_58,760,0,0.0,0.0,1
760_71,760,0,0.0,0.0,1
760_84,760,1,0.0,0.0,0
761_255,761,0,0.0,0.0,1
761_301,761,1,0.0,1.0,0
761_315,761,0,0.0,0.0,1
761_339,761,1,0,0,0
761_368,761,1,0,1,0
761_392,761,0,0,0,0
761_398,761,0,0.0,1.0,0
761_480,761,1,0.0,1.0,0
761_572,761,0,0.0,1.0,0
761_91,761,0,0.0,0.0,1
762_136,762,1,0.0,0.0,0
762_143,762,1,0.0,1.0,0
762_159,762,0,0.0,0.0,1
762_165,762,0,0.0,0.0,1
762_22,762,0,0.0,0.0,1
762_66,762,0,0.0,1.0,1
762_8,762,0,0.0,0.0,0
763_100,763,0,0.0,0.0,1
763_15,763,1,1.0,1.0,0
763_359,763,1,0.0,0.0,1
763_409,763,0,0.0,1.0,1
763_556,763,0,0.0,0.0,1
763_86,763,1,0.0,0.0,0
763_94,763,0,0.0,0.0,1
763_98,763,0,0,1,0
764_101,764,0,1.0,1.0,1
764_117,764,1,1.0,1.0,0
764_123,764,0,0.0,1.0,0
764_125,764,0,0.0,0.0,1
764_197,764,0,0.0,1.0,0
764_33,764,0,0.0,1.0,1
764_53,764,1,1.0,1.0,0
765_118,765,0,0.0,1.0,0
765_144,765,1,0.0,1.0,0
765_188,765,0,0,1,0
765_202,765,0,0.0,1.0,0
765_286,765,0,0.0,1.0,0
765_300,765,0,0,1,0
765_318,765,0,0.0,1.0,0
765_32,765,1,0.0,1.0,0
765_322,765,0,0.0,1.0,0
765_75,765,0,0,1,0
765_89,765,1,1,1,0
766_100,766,0,1.0,1.0,1
766_102,766,0,0.0,1.0,0
766_113,766,0,0,0,0
766_145,766,0,0.0,1.0,1
766_185,766,0,0.0,0.0,1
766_225,766,0,0,1,0
766_245,766,0,0.0,1.0,0
766_252,766,0,0.0,0.0,1
766_280,766,0,0.0,1.0,0
766_62,766,0,0,1,0
768_136,768,0,0.0,0.0,1
768_177,768,0,0.0,0.0,1
768_18,768,1,0.0,0.0,0
768_184,768,0,1.0,0.0,1
768_287,768,0,1.0,1.0,0
768_296,768,1,1.0,1.0,0
768_30,768,0,0.0,1.0,0
769_112,769,0,1.0,0.0,0
769_138,769,0,1.0,1.0,1
769_178,769,1,0.0,0.0,0
769_234,769,1,1.0,1.0,0
769_52,769,0,0.0,1.0,0
769_8,769,1,0.0,1.0,0
769_90,769,1,1.0,1.0,0
771_0,771,0,0,0,0
771_180,771,0,0,0,1
771_253,771,0,0.0,0.0,1
771_270,771,0,0,1,0
771_31,771,0,0.0,1.0,0
771_312,771,0,0.0,0.0,1
771_393,771,0,0.0,0.0,1
771_410,771,0,0.0,0.0,1
771_472,771,0,0.0,0.0,1
771_502,771,0,0.0,0.0,1
772_108,772,0,0.0,0.0,1
772_138,772,0,0.0,0.0,1
772_15,772,0,0,1,0
772_317,772,0,0.0,0.0,1
772_61,772,0,0.0,0.0,0
772_718,772,0,0.0,0.0,1
772_726,772,0,0.0,1.0,0
772_885,772,1,0.0,1.0,0
773_0,773,0,0.0,1.0,1
773_113,773,1,0.0,0.0,0
773_141,773,0,0.0,1.0,0
773_151,773,1,0.0,1.0,0
773_20,773,0,0.0,1.0,0
773_24,773,0,0.0,0.0,0
773_44,773,0,0.0,0.0,0
777_0,777,0,0.0,1.0,1
777_137,777,0,0.0,0.0,1
777_39,777,1,1.0,1.0,0
777_45,777,0,1.0,0.0,0
777_64,777,0,0.0,1.0,1
777_65,777,0,0.0,1.0,1
777_89,777,1,0.0,1.0,0
778_16,778,1,0.0,1.0,0
778_18,778,1,1.0,1.0,0
778_30,778,1,1.0,1.0,0
778_34,778,1,0.0,0.0,0
778_47,778,0,0.0,0.0,0
778_55,778,0,0.0,0.0,0
778_57,778,0,0.0,0.0,0
779_12,779,1,0.0,0.0,0
779_27,779,0,0.0,0.0,1
779_53,779,1,0.0,1.0,0
779_61,779,1,0.0,1.0,0
779_68,779,1,0.0,1.0,0
779_74,779,0,0.0,1.0,1
779_8,779,0,0.0,1.0,0
780_0,780,0,0.0,1.0,1
780_122,780,0,0.0,1.0,0
780_134,780,0,0,1,0
780_148,780,0,0.0,1.0,0
780_154,780,0,0.0,0.0,1
780_23,780,0,0.0,0.0,1
780_27,780,0,0.0,0.0,0
780_47,780,0,0.0,0.0,1
780_51,780,1,0,1,0
781_162,781,1,0,0,0
781_172,781,0,0.0,1.0,0
781_259,781,1,0.0,0.0,0
781_284,781,0,0.0,1.0,0
781_305,781,1,0.0,0.0,0
781_374,781,0,0,0,0
781_438,781,1,0.0,1.0,0
781_465,781,1,0.0,1.0,0
781_540,781,1,0,1,0
781_56,781,1,0,0,0
781_64,781,1,0.0,0.0,0
781_79,781,0,0,0,0
782_127,782,0,0.0,1.0,0
782_139,782,0,0.0,0.0,1
782_21,782,0,0,1,0
782_215,782,1,0.0,1.0,0
782_261,782,0,0.0,0.0,1
782_27,782,0,0.0,0.0,1
782_41,782,0,0.0,1.0,0
782_88,782,0,0.0,0.0,1
783_241,783,1,0.0,1.0,0
783_277,783,1,1.0,1.0,0
783_287,783,0,0.0,1.0,0
783_325,783,1,0.0,1.0,0
783_331,783,0,0.0,1.0,0
783_58,783,1,1.0,1.0,0
783_60,783,0,1.0,1.0,0
784_122,784,0,0.0,1.0,0
784_164,784,1,0,1,0
784_166,784,0,0.0,1.0,0
784_191,784,1,0.0,1.0,0
784_242,784,0,1.0,1.0,0
784_291,784,0,0.0,1.0,0
784_60,784,0,0.0,0.0,1
784_64,784,0,0.0,0.0,1
787_107,787,1,0.0,1.0,0
787_109,787,1,0.0,1.0,0
787_152,787,0,0.0,1.0,0
787_191,787,0,0.0,1.0,1
787_255,787,0,0.0,0.0,1
787_263,787,0,0.0,0.0,1
787_294,787,0,0.0,1.0,0
788_108,788,0,0.0,0.0,1
788_110,788,0,0.0,1.0,0
788_153,788,0,0.0,0.0,0
788_182,788,0,0,0,0
788_192,788,0,0.0,0.0,1
788_256,788,0,0.0,0.0,1
788_263,788,1,0.0,0.0,0
788_269,788,0,0,1,0
788_299,788,0,0.0,0.0,1
789_190,789,0,0.0,0.0,1
789_235,789,0,0.0,1.0,1
789_269,789,0,0.0,0.0,0
789_302,789,0,0.0,0.0,1
789_31,789,0,1.0,1.0,0
789_310,789,1,0,1,0
789_352,789,0,0.0,0.0,1
789_368,789,0,0.0,1.0,0
789_82,789,0,0,1,0
790_124,790,1,1.0,1.0,0
790_171,790,1,0,1,0
790_175,790,0,0.0,1.0,0
790_37,790,1,0.0,1.0,0
790_8,790,0,0.0,1.0,0
790_81,790,1,0.0,1.0,0
790_91,790,0,1.0,1.0,0
790_95,790,1,1.0,1.0,0
791_110,791,0,1.0,1.0,1
791_209,791,0,0.0,1.0,0
791_247,791,0,0.0,1.0,0
